Fecha;TmáxCarrasco;TmínCarrasco;TmáxSalto;TmínSalto;
25/5/1979;21.2;11.4;20.8;10.2;
26/5/1979;15.4;9.4;16.6;7.6;
27/5/1979;13.4;9.0;19.2;5.6;
28/5/1979;17.8;8.6;19.2;12.4;
29/5/1979;11.0;7.8;15.0;7.4;
30/5/1979;9.0;5.8;10.4;4.0;
31/5/1979;15.0;2.0;16.8;2.0;
1/6/1979;19.6;4.6;20.2;5.4;
2/6/1979;19.6;7.0;21.2;5.8;
3/6/1979;18.4;6.0;22.4;5.8;
4/6/1979;12.4;7.6;19.8;9.0;
5/6/1979;12.8;0.3;16.0;0.2;
6/6/1979;15.0;2.0;18.2;0.2;
7/6/1979;16.8;1.2;17.8;2.2;
8/6/1979;11.4;4.6;19.0;1.7;
9/6/1979;15.4;1.4;18.6;0.8;
10/6/1979;16.4;4.8;17.4;3.2;
11/6/1979;16.2;9.4;19.2;11.0;
12/6/1979;12.4;4.0;19.0;4.3;
13/6/1979;10.2;7.6;11.0;3.0;
14/6/1979;10.8;4.6;12.2;-0.3;
15/6/1979;11.0;0.2;14.2;-2.0;
16/6/1979;14.4;-0.4;14.5;1.4;
17/6/1979;18.8;5.4;19.0;6.4;
18/6/1979;24.0;6.0;21.4;10.0;
19/6/1979;19.2;12.4;26.0;12.8;
20/6/1979;13.8;9.6;19.6;12.2;
21/6/1979;16.8;8.8;28.2;14.2;
22/6/1979;21.8;15.0;27.0;16.4;
23/6/1979;18.8;11.0;20.6;12.6;
24/6/1979;12.8;7.4;15.8;5.3;
25/6/1979;16.6;5.0;18.6;4.6;
26/6/1979;18.0;4.4;18.8;3.0;
27/6/1979;19.2;4.6;21.4;1.0;
28/6/1979;17.8;4.8;23.6;5.4;
29/6/1979;15.4;7.2;22.2;12.2;
30/6/1979;13.6;10.0;26.4;12.8;
1/7/1979;14.8;10.6;15.0;13.3;
2/7/1979;16.2;12.0;16.2;13.2;
3/7/1979;13.4;10.0;14.4;12.2;
4/7/1979;10.0;7.0;13.3;8.0;
5/7/1979;11.0;2.4;15.2;1.2;
6/7/1979;11.2;1.4;16.4;2.6;
7/7/1979;11.6;4.0;15.0;6.2;
8/7/1979;11.4;1.0;15.8;4.8;
9/7/1979;12.5;7.8;18.0;3.3;
10/7/1979;15.2;4.8;19.6;4.8;
11/7/1979;18.4;4.7;20.6;4.4;
12/7/1979;20.5;6.4;23.2;8.8;
13/7/1979;13.9;11.2;19.5;10.9;
14/7/1979;11.4;7.0;17.4;14.2;
15/7/1979;10.6;7.2;16.0;8.6;
16/7/1979;12.0;7.4;14.6;3.2;
17/7/1979;15.2;2.0;16.6;2.6;
18/7/1979;13.6;4.4;14.8;6.4;
19/7/1979;9.8;8.4;10.6;7.2;
20/7/1979;11.2;7.6;14.3;5.4;
21/7/1979;15.9;-0.4;17.8;2.4;
22/7/1979;11.8;7.7;18.6;3.4;
23/7/1979;18.8;2.3;22.0;5.8;
24/7/1979;20.4;9.1;24.8;13.0;
25/7/1979;15.1;11.6;24.4;15.9;
26/7/1979;20.0;7.0;24.2;13.2;
27/7/1979;22.2;11.4;31.1;17.0;
28/7/1979;28.8;15.0;31.6;22.0;
29/7/1979;29.8;22.4;29.4;21.2;
30/7/1979;29.4;17.2;30.6;17.8;
31/7/1979;29.4;17.9;30.2;18.0;
1/8/1979;24.0;20.0;30.6;21.0;
2/8/1979;13.4;11.8;25.0;14.2;
3/8/1979;13.6;10.6;16.3;13.0;
4/8/1979;13.8;10.6;15.4;11.7;
5/8/1979;17.0;7.4;17.3;12.7;
6/8/1979;14.2;10.0;22.6;13.8;
7/8/1979;15.6;7.9;19.8;11.8;
8/8/1979;20.6;6.4;20.0;10.0;
9/8/1979;14.4;8.1;24.6;12.6;
10/8/1979;11.2;9.8;20.9;13.0;
11/8/1979;11.4;9.0;13.4;10.2;
12/8/1979;11.2;1.8;17.2;3.4;
13/8/1979;12.2;2.7;17.6;8.8;
14/8/1979;14.0;9.2;21.2;11.6;
15/8/1979;17.6;3.8;23.2;8.4;
16/8/1979;17.0;6.8;21.4;11.4;
17/8/1979;19.2;3.6;18.6;12.4;
18/8/1979;19.8;13.2;22.0;15.1;
19/8/1979;15.2;11.3;25.4;8.0;
20/8/1979;22.8;10.2;25.6;11.7;
21/8/1979;25.6;11.2;28.4;14.6;
22/8/1979;18.2;16.1;28.3;15.4;
23/8/1979;14.4;11.0;27.6;17.4;
24/8/1979;19.2;11.2;26.6;15.0;
25/8/1979;16.0;13.0;21.0;14.4;
26/8/1979;13.4;10.8;22.0;9.8;
27/8/1979;16.4;6.2;19.4;8.3;
28/8/1979;14.0;8.2;18.2;10.1;
29/8/1979;10.8;6.8;15.6;4.4;
30/8/1979;13.6;4.5;18.4;7.4;
31/8/1979;12.0;8.9;16.0;10.9;
1/9/1979;14.2;3.6;18.0;6.4;
2/9/1979;17.0;3.5;19.6;2.3;
3/9/1979;12.8;5.3;20.4;6.4;
4/9/1979;10.8;6.4;16.2;2.9;
5/9/1979;15.8;1.0;18.0;0.4;
6/9/1979;20.0;5.2;23.0;4.2;
7/9/1979;17.4;7.2;24.2;6.2;
8/9/1979;20.6;9.1;22.6;12.0;
9/9/1979;20.6;12.9;22.2;14.6;
10/9/1979;22.6;13.9;21.3;14.4;
11/9/1979;20.2;12.6;23.6;11.2;
12/9/1979;22.4;13.9;24.0;13.9;
13/9/1979;15.2;10.4;16.1;8.6;
14/9/1979;14.0;7.9;19.8;4.9;
15/9/1979;16.4;4.2;19.6;5.0;
16/9/1979;13.0;6.0;18.4;3.2;
17/9/1979;11.3;7.5;15.6;5.2;
18/9/1979;10.0;5.9;15.0;3.1;
19/9/1979;14.8;-0.8;17.2;0.6;
20/9/1979;18.6;2.5;22.2;4.8;
21/9/1979;22.8;5.9;26.4;6.2;
22/9/1979;25.6;11.4;29.8;13.4;
23/9/1979;27.4;11.8;31.2;15.4;
24/9/1979;14.5;13.4;22.6;17.2;
25/9/1979;16.4;12.2;22.0;15.6;
26/9/1979;19.4;12.9;33.4;18.3;
27/9/1979;12.8;9.4;21.4;11.8;
28/9/1979;13.2;10.1;12.2;9.8;
29/9/1979;13.0;11.4;15.8;10.7;
30/9/1979;15.2;11.4;17.8;11.2;
1/10/1979;15.0;12.2;23.4;12.5;
2/10/1979;15.4;12.1;23.0;14.2;
3/10/1979;19.6;12.0;22.4;15.0;
4/10/1979;23.4;13.9;24.8;18.4;
5/10/1979;17.8;14.6;23.8;18.8;
6/10/1979;17.0;10.0;20.6;16.6;
7/10/1979;21.0;6.9;23.2;13.8;
8/10/1979;23.2;11.3;25.8;11.0;
9/10/1979;14.8;9.4;26.7;12.4;
10/10/1979;18.0;10.4;28.6;14.4;
11/10/1979;21.6;11.7;26.8;14.4;
12/10/1979;22.4;11.8;21.4;15.0;
13/10/1979;19.0;11.8;24.4;15.4;
14/10/1979;17.4;15.1;24.6;15.2;
15/10/1979;16.4;13.6;22.8;12.6;
16/10/1979;22.2;13.1;26.0;8.0;
17/10/1979;24.6;13.5;29.2;12.2;
18/10/1979;12.4;9.6;23.0;13.3;
19/10/1979;15.6;9.2;23.4;10.0;
20/10/1979;23.2;8.0;30.0;14.0;
21/10/1979;20.3;15.2;27.0;19.0;
22/10/1979;18.4;12.2;23.4;17.6;
23/10/1979;20.8;8.0;27.0;12.4;
24/10/1979;25.4;11.6;26.2;16.4;
25/10/1979;23.8;15.4;31.2;16.6;
26/10/1979;27.6;11.6;31.4;16.9;
27/10/1979;27.2;16.5;31.0;18.4;
28/10/1979;16.4;12.4;20.2;15.2;
29/10/1979;21.6;11.4;28.0;17.0;
30/10/1979;20.4;12.6;25.4;15.0;
31/10/1979;24.4;11.2;29.4;14.1;
1/11/1979;27.5;9.6;31.4;16.0;
2/11/1979;25.5;16.2;28.6;19.2;
3/11/1979;20.0;12.8;29.0;16.8;
4/11/1979;27.6;9.8;33.4;17.8;
5/11/1979;23.6;15.0;31.5;18.2;
6/11/1979;27.4;17.8;26.2;18.2;
7/11/1979;23.0;16.8;21.8;17.8;
8/11/1979;15.4;13.6;19.2;14.4;
9/11/1979;16.0;11.5;16.0;10.4;
10/11/1979;20.2;5.2;23.2;9.2;
11/11/1979;24.2;9.6;25.2;12.3;
12/11/1979;26.0;10.4;27.6;11.8;
13/11/1979;20.8;12.3;25.8;16.0;
14/11/1979;15.6;11.8;22.0;13.0;
15/11/1979;15.0;7.3;26.4;11.2;
16/11/1979;22.0;12.2;28.4;14.7;
17/11/1979;20.2;17.5;24.6;17.8;
18/11/1979;17.6;15.0;24.4;16.0;
19/11/1979;17.6;14.2;22.0;14.0;
20/11/1979;18.8;8.8;22.6;12.4;
21/11/1979;21.4;10.8;27.2;13.8;
22/11/1979;24.6;14.0;30.0;16.6;
23/11/1979;24.4;15.1;29.0;17.5;
24/11/1979;17.8;14.0;26.0;16.4;
25/11/1979;15.4;12.1;20.5;12.4;
26/11/1979;17.4;10.0;23.0;7.4;
27/11/1979;25.8;9.0;26.5;9.9;
28/11/1979;28.2;13.1;30.8;13.0;
29/11/1979;30.0;15.2;32.9;16.9;
30/11/1979;27.6;18.6;28.8;18.6;
1/12/1979;18.2;16.2;26.2;17.7;
2/12/1979;17.4;9.0;24.1;12.2;
3/12/1979;20.6;12.5;21.0;15.5;
4/12/1979;20.8;16.5;24.2;16.4;
5/12/1979;25.4;12.8;30.0;15.6;
6/12/1979;25.4;17.5;29.8;22.2;
7/12/1979;24.2;13.4;33.2;19.6;
8/12/1979;24.2;15.4;37.0;20.8;
9/12/1979;25.6;19.2;30.0;21.6;
10/12/1979;30.6;16.6;33.2;21.3;
11/12/1979;29.2;20.3;36.2;23.6;
12/12/1979;28.2;22.2;30.8;20.6;
13/12/1979;22.2;18.4;30.2;20.0;
14/12/1979;18.8;15.6;26.6;19.4;
15/12/1979;18.2;14.6;24.2;13.6;
16/12/1979;20.5;8.6;25.4;11.2;
17/12/1979;26.0;10.5;27.6;13.5;
18/12/1979;28.2;14.4;29.8;16.2;
19/12/1979;31.0;17.8;33.4;20.1;
20/12/1979;30.0;19.6;31.4;23.6;
21/12/1979;22.6;20.0;33.4;21.4;
22/12/1979;22.7;18.1;28.8;17.4;
23/12/1979;23.2;11.5;27.6;13.4;
24/12/1979;24.1;13.2;28.8;15.4;
25/12/1979;28.4;14.0;31.2;15.6;
26/12/1979;22.0;16.4;32.0;17.0;
27/12/1979;25.0;12.4;32.8;18.8;
28/12/1979;29.4;16.8;34.2;16.6;
29/12/1979;31.0;19.2;36.6;20.6;
30/12/1979;19.5;15.0;31.0;18.6;
31/12/1979;20.2;14.6;24.8;10.6;
1/1/1980;20.0;16.0;27.4;11.0;
2/1/1980;26.2;10.7;31.2;13.6;
3/1/1980;28.4;15.2;34.4;14.6;
4/1/1980;27.2;16.8;36.4;16.6;
5/1/1980;29.0;15.6;33.2;21.4;
6/1/1980;26.0;16.6;33.0;19.8;
7/1/1980;31.0;17.0;34.4;20.6;
8/1/1980;29.8;16.2;36.8;22.8;
9/1/1980;33.0;19.2;37.8;20.4;
10/1/1980;29.5;20.0;37.0;21.4;
11/1/1980;23.6;19.9;34.8;18.2;
12/1/1980;26.4;13.0;34.6;18.2;
13/1/1980;27.0;16.6;35.4;18.4;
14/1/1980;29.4;19.4;39.0;21.2;
15/1/1980;29.6;17.8;36.2;21.7;
16/1/1980;29.2;18.2;35.2;21.8;
17/1/1980;29.4;20.8;37.6;22.6;
18/1/1980;29.4;20.5;37.6;21.0;
19/1/1980;28.9;20.2;36.2;18.0;
20/1/1980;24.2;19.4;33.5;18.3;
21/1/1980;35.6;14.5;36.8;16.0;
22/1/1980;38.6;22.2;38.4;24.0;
23/1/1980;38.2;20.8;37.8;24.2;
24/1/1980;21.6;16.4;29.8;19.4;
25/1/1980;27.0;11.0;31.6;13.0;
26/1/1980;32.0;16.6;37.0;19.4;
27/1/1980;22.4;17.1;32.7;22.3;
28/1/1980;20.8;15.0;32.4;17.2;
29/1/1980;30.6;14.9;35.6;19.0;
30/1/1980;28.4;18.4;37.6;22.7;
31/1/1980;25.4;19.2;29.8;21.6;
1/2/1980;21.4;16.4;32.6;16.9;
2/2/1980;27.4;12.5;35.6;17.4;
3/2/1980;31.2;18.0;38.2;20.8;
4/2/1980;28.8;20.8;32.2;21.4;
5/2/1980;22.4;18.8;26.0;20.6;
6/2/1980;31.4;14.9;34.0;18.8;
7/2/1980;25.8;14.8;31.0;17.4;
8/2/1980;30.8;15.3;33.8;14.8;
9/2/1980;28.8;17.6;37.2;20.8;
10/2/1980;23.0;18.4;28.4;17.9;
11/2/1980;28.0;12.6;31.6;13.8;
12/2/1980;30.2;17.4;35.8;18.6;
13/2/1980;23.2;15.5;34.9;19.2;
14/2/1980;28.2;14.0;38.8;20.6;
15/2/1980;28.2;18.0;36.2;23.9;
16/2/1980;25.8;23.0;30.8;22.8;
17/2/1980;22.2;19.4;30.8;22.0;
18/2/1980;22.9;15.4;31.4;14.8;
19/2/1980;24.4;14.0;31.9;17.4;
20/2/1980;23.9;16.2;32.2;16.3;
21/2/1980;23.6;17.6;31.4;19.6;
22/2/1980;24.4;17.4;33.9;20.2;
23/2/1980;24.4;18.5;33.6;22.2;
24/2/1980;25.2;18.4;27.4;20.1;
25/2/1980;23.6;18.0;31.8;19.7;
26/2/1980;28.0;16.8;33.8;19.4;
27/2/1980;26.8;17.0;34.6;23.2;
28/2/1980;30.8;19.4;36.5;20.6;
29/2/1980;31.4;23.5;37.0;23.2;
1/3/1980;24.6;22.0;31.0;20.4;
2/3/1980;24.0;21.4;30.8;19.6;
3/3/1980;24.6;17.9;31.8;17.6;
4/3/1980;27.4;17.8;33.3;19.4;
5/3/1980;29.1;21.4;36.4;24.4;
6/3/1980;22.4;19.2;31.7;20.0;
7/3/1980;23.5;16.0;27.8;18.2;
8/3/1980;27.8;14.6;32.4;19.4;
9/3/1980;31.0;17.4;34.2;21.6;
10/3/1980;25.8;21.4;30.4;21.4;
11/3/1980;27.6;17.0;27.6;21.4;
12/3/1980;25.8;20.6;28.8;20.3;
13/3/1980;27.0;17.0;30.3;19.2;
14/3/1980;29.4;19.0;32.0;19.0;
15/3/1980;28.0;17.6;31.8;18.6;
16/3/1980;29.2;19.0;33.2;20.0;
17/3/1980;29.4;19.0;33.4;21.7;
18/3/1980;31.6;19.4;33.8;21.3;
19/3/1980;32.8;20.7;35.8;23.4;
20/3/1980;33.8;23.0;35.8;25.4;
21/3/1980;35.6;25.0;37.2;26.0;
22/3/1980;32.8;24.8;36.6;27.7;
23/3/1980;24.8;20.1;36.2;26.4;
24/3/1980;24.2;19.2;32.8;26.5;
25/3/1980;22.0;19.9;26.8;20.6;
26/3/1980;25.4;16.2;26.4;19.1;
27/3/1980;28.6;17.2;25.0;19.6;
28/3/1980;28.2;20.0;28.0;21.6;
29/3/1980;22.2;16.8;25.0;20.3;
30/3/1980;21.4;12.2;26.8;13.2;
31/3/1980;24.4;14.4;27.6;15.4;
1/4/1980;26.4;15.4;28.0;18.8;
2/4/1980;25.8;17.0;30.0;20.0;
3/4/1980;26.4;19.2;28.5;20.0;
4/4/1980;26.8;19.7;31.8;19.7;
5/4/1980;22.4;20.4;28.8;21.8;
6/4/1980;25.0;20.8;29.4;20.8;
7/4/1980;26.8;19.2;29.0;20.9;
8/4/1980;23.0;19.0;27.2;19.9;
9/4/1980;24.0;18.2;30.5;18.0;
10/4/1980;26.4;19.8;31.2;21.8;
11/4/1980;23.0;17.0;26.6;22.0;
12/4/1980;17.8;12.0;18.7;12.7;
13/4/1980;17.8;9.2;20.5;10.1;
14/4/1980;14.6;10.2;19.0;7.4;
15/4/1980;17.6;6.0;21.0;6.6;
16/4/1980;17.8;8.3;21.4;7.8;
17/4/1980;21.4;10.0;23.2;11.7;
18/4/1980;19.2;13.4;24.4;19.0;
19/4/1980;17.5;15.3;25.4;19.3;
20/4/1980;19.2;16.3;25.0;20.4;
21/4/1980;21.4;19.0;31.6;21.5;
22/4/1980;30.2;21.4;31.2;22.0;
23/4/1980;31.0;21.4;31.2;22.2;
24/4/1980;23.0;18.4;32.6;24.2;
25/4/1980;25.2;18.6;33.1;22.2;
26/4/1980;27.6;18.2;31.0;20.5;
27/4/1980;28.2;19.4;30.4;19.7;
28/4/1980;29.4;19.5;30.8;20.4;
29/4/1980;26.4;19.6;29.9;19.6;
30/4/1980;19.8;12.6;21.9;13.0;
1/5/1980;16.6;12.4;17.4;7.3;
2/5/1980;14.6;12.0;16.6;8.2;
3/5/1980;16.4;9.2;15.6;7.3;
4/5/1980;16.4;10.6;19.4;4.8;
5/5/1980;17.2;7.8;21.0;5.8;
6/5/1980;14.6;9.2;21.0;11.2;
7/5/1980;17.0;11.0;21.9;8.0;
8/5/1980;17.6;6.0;22.0;8.4;
9/5/1980;20.4;14.0;20.4;17.2;
10/5/1980;20.8;16.2;25.3;18.0;
11/5/1980;18.6;15.0;28.8;16.5;
12/5/1980;28.8;18.0;30.6;21.6;
13/5/1980;30.2;21.8;30.9;23.6;
14/5/1980;28.6;20.8;30.7;21.4;
15/5/1980;21.6;15.0;24.4;19.3;
16/5/1980;15.0;12.0;19.4;15.1;
17/5/1980;18.0;6.2;22.4;13.8;
18/5/1980;18.6;8.4;23.1;17.8;
19/5/1980;18.6;16.4;24.3;18.0;
20/5/1980;19.2;16.8;21.8;16.0;
21/5/1980;17.8;16.4;20.5;15.6;
22/5/1980;19.2;12.9;20.1;12.3;
23/5/1980;22.0;11.6;24.0;11.2;
24/5/1980;18.2;12.4;23.9;11.1;
25/5/1980;17.8;8.4;22.8;13.0;
26/5/1980;22.0;11.8;25.7;15.7;
27/5/1980;24.6;16.4;27.9;18.7;
28/5/1980;20.4;13.8;23.9;16.2;
29/5/1980;16.0;9.9;25.2;13.2;
30/5/1980;17.0;12.8;24.0;18.0;
31/5/1980;15.2;10.4;20.0;14.4;
1/6/1980;11.4;8.6;16.0;7.9;
2/6/1980;10.4;6.0;12.6;4.8;
3/6/1980;9.1;5.5;11.3;1.6;
4/6/1980;11.0;0.5;12.3;-0.1;
5/6/1980;13.0;1.8;17.3;2.2;
6/6/1980;15.2;7.9;17.8;13.7;
7/6/1980;19.8;11.4;23.6;15.0;
8/6/1980;20.2;15.0;27.0;20.6;
9/6/1980;21.2;13.2;26.4;19.2;
10/6/1980;13.2;11.4;20.2;14.4;
11/6/1980;12.8;10.6;14.8;13.2;
12/6/1980;14.4;12.2;15.7;12.2;
13/6/1980;14.8;11.0;14.6;9.6;
14/6/1980;13.8;6.8;16.2;6.4;
15/6/1980;15.2;5.8;16.7;7.6;
16/6/1980;16.2;7.4;19.2;9.7;
17/6/1980;19.0;8.4;23.4;13.0;
18/6/1980;15.2;12.0;20.7;16.8;
19/6/1980;12.0;8.4;16.8;8.0;
20/6/1980;12.8;8.2;16.6;4.4;
21/6/1980;17.2;6.2;20.4;7.8;
22/6/1980;17.2;7.9;18.5;8.0;
23/6/1980;18.8;9.0;21.2;10.2;
24/6/1980;13.4;11.6;17.2;11.4;
25/6/1980;11.8;6.4;15.2;4.4;
26/6/1980;8.6;4.0;10.7;4.0;
27/6/1980;11.2;0.4;13.9;2.4;
28/6/1980;13.2;5.6;19.0;6.6;
29/6/1980;12.9;8.0;20.4;14.2;
30/6/1980;11.2;5.6;16.0;7.2;
1/7/1980;8.2;0.8;13.0;0.8;
2/7/1980;9.4;3.0;11.3;-0.6;
3/7/1980;9.6;0.4;12.4;-2.4;
4/7/1980;12.2;1.0;15.3;0.8;
5/7/1980;13.4;7.2;16.4;8.1;
6/7/1980;15.8;10.8;20.0;13.1;
7/7/1980;15.4;11.4;17.8;12.4;
8/7/1980;14.2;8.0;16.0;8.3;
9/7/1980;10.2;5.8;16.6;6.3;
10/7/1980;14.0;2.6;17.6;0.3;
11/7/1980;15.4;4.0;18.8;1.2;
12/7/1980;17.0;4.4;18.4;2.0;
13/7/1980;15.8;4.6;22.1;8.6;
14/7/1980;12.0;5.0;15.6;5.4;
15/7/1980;11.4;0.4;12.0;-1.7;
16/7/1980;14.0;2.0;17.0;2.2;
17/7/1980;12.2;4.0;21.2;5.0;
18/7/1980;19.0;8.8;25.3;13.3;
19/7/1980;18.2;11.6;26.2;18.0;
20/7/1980;14.6;5.8;18.7;9.3;
21/7/1980;18.0;5.4;20.1;4.4;
22/7/1980;15.4;7.4;23.7;5.8;
23/7/1980;19.0;5.0;22.4;6.2;
24/7/1980;22.4;6.8;24.2;8.4;
25/7/1980;18.6;12.4;28.0;18.0;
26/7/1980;16.8;11.4;22.4;11.0;
27/7/1980;12.6;7.6;18.8;8.6;
28/7/1980;18.4;8.7;26.0;12.7;
29/7/1980;10.4;5.4;13.9;6.0;
30/7/1980;7.0;3.0;11.9;0.0;
31/7/1980;13.2;-1.0;14.0;0.4;
1/8/1980;15.2;3.6;17.7;2.1;
2/8/1980;13.6;5.6;20.4;4.4;
3/8/1980;14.8;10.8;21.3;13.8;
4/8/1980;14.0;10.3;19.4;14.2;
5/8/1980;12.0;9.4;13.4;10.6;
6/8/1980;15.0;8.6;20.4;10.8;
7/8/1980;15.2;6.2;19.3;9.9;
8/8/1980;16.0;5.5;21.6;3.2;
9/8/1980;19.6;5.2;23.0;3.2;
10/8/1980;15.5;9.6;23.0;9.4;
11/8/1980;12.6;5.6;18.6;7.4;
12/8/1980;14.8;1.5;19.6;6.6;
13/8/1980;17.4;8.0;20.9;8.5;
14/8/1980;20.4;6.8;23.6;6.0;
15/8/1980;20.6;12.4;26.4;14.2;
16/8/1980;13.2;9.8;27.0;13.4;
17/8/1980;12.0;8.4;17.4;11.7;
18/8/1980;12.6;7.6;20.4;10.0;
19/8/1980;13.4;7.4;20.6;10.7;
20/8/1980;17.8;4.3;22.4;8.8;
21/8/1980;14.2;9.0;20.0;11.8;
22/8/1980;12.7;6.2;16.4;9.0;
23/8/1980;17.2;4.0;19.1;3.0;
24/8/1980;18.6;5.8;20.6;2.6;
25/8/1980;12.6;5.9;21.6;3.2;
26/8/1980;10.1;4.4;14.6;4.2;
27/8/1980;15.4;1.0;17.9;-0.3;
28/8/1980;21.8;3.2;23.4;2.4;
29/8/1980;21.8;8.2;26.0;7.6;
30/8/1980;23.0;10.8;25.0;15.4;
31/8/1980;18.0;11.0;23.2;15.1;
1/9/1980;18.2;6.8;20.0;8.5;
2/9/1980;21.9;7.0;24.1;7.3;
3/9/1980;15.4;10.6;21.0;11.4;
4/9/1980;11.2;7.6;19.4;2.3;
5/9/1980;20.2;3.4;23.7;3.7;
6/9/1980;23.5;8.4;26.6;6.6;
7/9/1980;25.6;11.9;30.6;10.6;
8/9/1980;13.8;9.4;22.0;9.3;
9/9/1980;16.0;5.1;18.2;4.6;
10/9/1980;20.4;5.5;21.5;5.4;
11/9/1980;23.8;7.9;26.0;4.8;
12/9/1980;26.2;8.8;30.0;6.8;
13/9/1980;27.4;10.0;30.4;12.6;
14/9/1980;20.0;8.8;25.2;10.8;
15/9/1980;10.3;5.4;13.4;5.0;
16/9/1980;11.4;4.8;13.6;1.6;
17/9/1980;15.4;3.6;15.0;1.4;
18/9/1980;15.4;8.0;18.8;3.9;
19/9/1980;16.0;6.3;22.0;10.0;
20/9/1980;21.0;6.3;23.2;7.7;
21/9/1980;12.6;8.5;21.3;9.0;
22/9/1980;11.0;7.0;22.3;4.6;
23/9/1980;14.0;3.6;24.8;5.8;
24/9/1980;21.8;6.4;26.5;7.3;
25/9/1980;15.4;8.5;24.4;9.8;
26/9/1980;19.2;7.8;26.1;9.4;
27/9/1980;20.6;10.8;19.8;12.4;
28/9/1980;17.0;12.0;20.6;11.7;
29/9/1980;22.4;12.6;23.8;10.3;
30/9/1980;26.9;13.8;30.2;13.6;
1/10/1980;21.0;17.0;30.4;17.6;
2/10/1980;17.2;11.4;17.6;14.7;
3/10/1980;15.4;11.6;14.7;12.0;
4/10/1980;17.0;10.8;20.7;11.0;
5/10/1980;12.4;9.0;20.6;7.6;
6/10/1980;12.2;7.2;18.4;7.2;
7/10/1980;15.8;7.8;20.2;6.8;
8/10/1980;16.6;11.6;20.7;12.2;
9/10/1980;17.0;12.1;22.6;11.5;
10/10/1980;17.4;12.0;24.4;13.6;
11/10/1980;18.4;13.3;22.2;15.6;
12/10/1980;18.6;10.6;21.4;13.3;
13/10/1980;21.4;10.6;27.0;15.8;
14/10/1980;22.2;11.8;29.4;13.1;
15/10/1980;25.6;14.8;31.1;16.0;
16/10/1980;24.8;16.1;32.7;17.7;
17/10/1980;21.8;16.6;27.8;18.2;
18/10/1980;18.0;14.6;26.6;17.8;
19/10/1980;17.6;12.6;22.0;18.4;
20/10/1980;22.0;15.4;22.2;18.8;
21/10/1980;20.8;17.0;25.0;19.0;
22/10/1980;18.2;10.6;21.6;13.2;
23/10/1980;13.2;8.6;13.6;9.0;
24/10/1980;15.0;4.4;21.8;10.2;
25/10/1980;18.4;8.0;25.6;14.6;
26/10/1980;22.6;12.2;28.1;19.2;
27/10/1980;24.0;14.4;29.8;21.4;
28/10/1980;21.4;16.2;31.3;17.1;
29/10/1980;22.2;15.0;24.2;18.0;
30/10/1980;21.2;11.2;25.2;12.2;
31/10/1980;17.4;10.4;24.8;11.8;
1/11/1980;23.6;7.8;26.2;10.8;
2/11/1980;26.4;11.8;30.2;11.0;
3/11/1980;26.4;16.3;34.2;18.4;
4/11/1980;19.2;15.4;35.6;18.4;
5/11/1980;23.0;18.0;26.8;18.4;
6/11/1980;20.8;15.4;25.6;18.0;
7/11/1980;22.2;14.0;21.6;16.2;
8/11/1980;17.0;12.6;17.9;12.0;
9/11/1980;16.0;12.6;16.4;12.0;
10/11/1980;17.0;12.6;21.6;11.2;
11/11/1980;19.6;8.0;25.0;11.0;
12/11/1980;23.0;11.4;28.4;12.6;
13/11/1980;27.2;12.0;29.3;13.0;
14/11/1980;28.4;15.0;31.0;15.0;
15/11/1980;30.4;17.2;34.2;16.3;
16/11/1980;19.2;14.0;29.0;19.6;
17/11/1980;23.6;8.6;26.4;12.2;
18/11/1980;22.2;14.4;24.0;16.8;
19/11/1980;20.0;16.8;26.7;16.9;
20/11/1980;19.4;15.2;29.4;17.0;
21/11/1980;18.0;14.0;27.5;17.6;
22/11/1980;16.8;14.6;25.4;19.4;
23/11/1980;16.6;12.8;22.2;13.5;
24/11/1980;26.8;11.2;26.2;12.2;
25/11/1980;18.6;11.2;27.6;13.8;
26/11/1980;27.4;10.6;30.8;15.0;
27/11/1980;21.8;15.8;33.1;14.2;
28/11/1980;27.8;17.4;24.6;20.4;
29/11/1980;24.0;19.2;27.0;19.7;
30/11/1980;21.0;17.8;27.7;18.0;
1/12/1980;24.6;18.0;29.9;19.6;
2/12/1980;27.0;19.4;29.8;20.2;
3/12/1980;25.8;20.0;31.3;21.2;
4/12/1980;24.0;19.8;31.0;20.3;
5/12/1980;26.6;18.0;32.0;19.8;
6/12/1980;26.2;19.0;30.0;19.9;
7/12/1980;25.0;18.2;32.6;18.4;
8/12/1980;32.6;18.6;35.2;17.8;
9/12/1980;31.6;21.0;35.0;21.1;
10/12/1980;30.4;20.4;34.4;19.2;
11/12/1980;29.2;20.0;31.6;23.2;
12/12/1980;22.8;18.0;32.2;18.8;
13/12/1980;23.0;13.5;28.6;19.0;
14/12/1980;26.0;15.4;31.6;18.1;
15/12/1980;24.0;16.2;33.2;20.2;
16/12/1980;25.2;16.4;32.4;16.8;
17/12/1980;24.0;17.4;26.4;21.2;
18/12/1980;24.8;15.4;24.6;14.2;
19/12/1980;20.8;15.4;25.6;14.4;
20/12/1980;19.8;12.4;25.1;14.4;
21/12/1980;22.4;13.0;26.0;12.0;
22/12/1980;27.0;13.4;30.0;13.6;
23/12/1980;26.4;13.4;31.4;15.0;
24/12/1980;27.2;16.2;33.1;16.3;
25/12/1980;30.0;17.4;32.8;20.5;
